"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FVIJAY%20V.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FVIJAY%20V.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/static/chunks/5720fdbc894588a6.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/static/chunks/5720fdbc894588a6.js","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FRoopashree%20HS.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FRoopashree%20HS.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FKarthik_Chikmath.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FKarthik_Chikmath.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FBrinda%20V.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FBrinda%20V.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FVarsha%20Ramdas%20(1).jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FVarsha%20Ramdas%20(1).jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FUllas_Srinivasa.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FUllas_Srinivasa.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FAdishesha_Sairam_KB.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FAdishesha_Sairam_KB.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FNiranjan_K.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FNiranjan_K.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FAdithya_N.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=%2Fimages%2Fteam%2FAdithya_N.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/projects","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Projects | Community Service Initiatives | Rotaract JP Nagar","60","526","Explore Rotaract Club of Bangalore JP Nagar's community service projects. From health camps to environmental drives, see how we're making an impact in Bengaluru.","161","1055","Rotaract projects,community service Bangalore,volunteer projects Bengaluru,social impact Karnataka,youth service initiatives","124","Our Projects","12","","0","","0","","0","index, follow","","","https://rotaractjpnagar.org/","","","","","","361225","66837","66837","9.905","","9810","1450","6.766","48.973","Hard","18.737","1","0","","24","8","0","100.000","12","5","0","7","6","0","","","","","4518df6589d26b61f5bb0cf2f4ef1d0d","0.498","","","","","en","1.1","","","","","","https://rotaractjpnagar.org/projects","2026-06-26 00:38:34"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FcFUROHr_NyuvbehvnuI4R.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FcFUROHr_NyuvbehvnuI4R.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FV_3rzb4VCWl2l59XBRKS9.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FV_3rzb4VCWl2l59XBRKS9.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FsYVJKbeHwd08LnsNf5MSG.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FsYVJKbeHwd08LnsNf5MSG.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FTT9zrbO0HyVCbscb7qwwE.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FTT9zrbO0HyVCbscb7qwwE.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2F3SyXeAqKHL4nam_fgkI-4.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2F3SyXeAqKHL4nam_fgkI-4.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FPT8rXT8cMmrT2H20rnH2z.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FPT8rXT8cMmrT2H20rnH2z.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FKiVIOXeDRfQgjfhc5eKUr.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FKiVIOXeDRfQgjfhc5eKUr.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FTEUvmQ2iu75lwzdcNzEiW.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FTEUvmQ2iu75lwzdcNzEiW.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2F20m6EvpicANnnsSMPc8pC.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2F20m6EvpicANnnsSMPc8pC.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FCtnyP30RHhB4MQ3b5TddS.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FCtnyP30RHhB4MQ3b5TddS.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FBXlJ5apd_hxb5wu_-eOEw.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FBXlJ5apd_hxb5wu_-eOEw.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FQCUaT3tHCPxYHC4s-xhQn.png&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FQCUaT3tHCPxYHC4s-xhQn.png&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FWYmJsMMYyRoB9EQq_snRf.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FWYmJsMMYyRoB9EQq_snRf.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FMOpUf3loEF8m_SQFZCByo.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FMOpUf3loEF8m_SQFZCByo.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2F_bv4QfXG1JYqof1qWgI_B.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2F_bv4QfXG1JYqof1qWgI_B.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FmG5b5fupBoIM2W6BRdaG3.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FmG5b5fupBoIM2W6BRdaG3.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2F7sLAyuSY-bfa6bFO1pwCy.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2F7sLAyuSY-bfa6bFO1pwCy.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FdrXDDKUKHDrvqq9slq4mK.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FdrXDDKUKHDrvqq9slq4mK.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FSQ9430AgnljbXUoIsiQ9h.JPG&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FSQ9430AgnljbXUoIsiQ9h.JPG&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FPKzr7RjfgbMv7f7Q5vkz7.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FPKzr7RjfgbMv7f7Q5vkz7.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FLKpxqFek8deKpPY7FVDpN.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FLKpxqFek8deKpPY7FVDpN.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FXKlHrTCpKvMkGDBOMGnGH.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FXKlHrTCpKvMkGDBOMGnGH.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FOIewYj_YPZ6XiYUggUqdo.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FOIewYj_YPZ6XiYUggUqdo.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2Fr0sdBz6ol8ic6BysJ9e6h.jpeg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2Fr0sdBz6ol8ic6BysJ9e6h.jpeg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/static/chunks/1fea4f07d8b21a85.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/static/chunks/1fea4f07d8b21a85.js","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FKkUfX7cDXba7RgrhI2HLB.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FKkUfX7cDXba7RgrhI2HLB.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2Fk-hjn3wmBKIIACFqzr7VD.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2Fk-hjn3wmBKIIACFqzr7VD.jpg&w=3840&q=75","2026-06-26 00:38:35"
"https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FKzV1Re-O3cQRCCUMOdEvM.jpg&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://rotaractjpnagar.org/_next/image?url=https%3A%2F%2Frotashowcase-public-uploads.s3.ap-south-1.amazonaws.com%2F3191%2Fuploads%2FKzV1Re-O3cQRCCUMOdEvM.jpg&w=3840&q=75","2026-06-26 00:38:35"
